Sector,ID,Gender,Age,Salary,Elderness,Fired?
1,2311588,Femme,39,37000,81,1
1,2325520,Homme,50,15000,63,0
1,2391543,Femme,28,36000,2,1
1,2362949,Femme,47,39000,63,1
1,2366748,Homme,36,36000,64,1
1,2376625,Femme,22,23000,10,1
1,2350088,Femme,44,13000,23,0
1,2374757,Homme,45,37000,117,1
1,2391822,Homme,22,13000,56,0
1,2334280,Femme,27,25000,47,1
1,2378570,Femme,47,40000,26,1
1,2347175,Homme,39,38000,29,1
1,2392201,Homme,25,23000,7,1
1,2396062,Femme,42,14000,71,0
1,2355209,Homme,40,30000,115,1
1,2367631,Homme,30,22000,78,1
1,2369654,Femme,43,31000,62,1
1,2336957,Homme,27,37000,62,1
1,2316731,Homme,26,25000,51,1
1,2362018,Homme,43,29000,56,1
1,2366043,Femme,43,22000,59,1
1,2331190,Femme,20,32000,83,1
1,2311844,Femme,18,15000,58,1
1,2326874,Homme,28,26000,71,1
1,2399568,Femme,43,33000,38,1
1,2332514,Homme,40,32000,49,1
1,2329873,Femme,36,40000,2,1
1,2379867,Homme,37,21000,16,1
1,2356233,Homme,26,10000,80,0
1,2361636,Femme,18,28000,28,1
1,2357378,Homme,42,20000,40,1
1,2384591,Homme,19,30000,50,1
1,2373543,Homme,29,40000,81,1
1,2316439,Femme,36,21000,116,1
1,2387053,Homme,26,25000,12,1
1,2327249,Homme,48,25000,45,1
1,2330086,Femme,36,17000,24,0
1,2391889,Homme,43,22000,104,1
1,2364977,Femme,43,15000,35,0
1,2348571,Femme,49,17000,56,0
1,2371464,Femme,33,32000,64,1
1,2343412,Homme,49,31000,106,1
1,2386944,Homme,32,23000,78,1
1,2341887,Femme,32,24000,52,1
1,2335773,Homme,28,28000,101,1
1,2350462,Homme,18,24000,62,1
1,2357455,Femme,40,29000,70,1
1,2373097,Homme,27,37000,34,1
1,2327337,Homme,41,38000,24,1
1,2319029,Femme,40,38000,3,1
1,2372917,Homme,21,20000,18,1
1,2335720,Femme,43,19000,120,1
1,2312287,Femme,41,31000,27,1
1,2315517,Femme,18,12000,7,0
1,2336886,Femme,20,10000,46,0
1,2330404,Femme,49,22000,100,1
1,2376673,Femme,19,20000,13,1
1,2334709,Femme,40,39000,15,1
1,2321981,Femme,32,29000,90,1
1,2346618,Femme,18,31000,68,1
1,2360526,Homme,27,11000,80,0
1,2398379,Femme,44,33000,54,1
1,2399682,Homme,44,19000,22,1
1,2311159,Homme,22,29000,104,1
1,2356398,Femme,34,15000,37,0
1,2351435,Femme,35,20000,78,1
1,2399479,Homme,37,23000,50,1
1,2364950,Homme,23,21000,39,1
1,2353967,Femme,27,18000,95,1
1,2349863,Homme,39,29000,36,1
1,2380069,Homme,28,13000,24,0
1,2322336,Homme,41,29000,15,1
1,2395115,Homme,20,31000,74,1
1,2335915,Homme,28,40000,33,1
1,2310145,Femme,37,39000,103,1
1,2364326,Homme,45,11000,90,0
1,2375680,Femme,41,32000,56,1
1,2353229,Homme,26,10000,17,0
1,2355626,Homme,33,40000,73,1
1,2342263,Homme,40,40000,66,1
1,2334337,Femme,42,22000,41,1
1,2391145,Homme,19,20000,43,1
1,2398486,Femme,19,29000,64,1
1,2356457,Homme,38,24000,106,1
1,2396786,Homme,36,35000,45,1
1,2333511,Homme,29,39000,68,1
1,2338755,Homme,48,31000,21,1
1,2340751,Femme,47,27000,83,1
1,2356203,Femme,49,24000,78,1
1,2376031,Homme,37,22000,10,1
1,2339380,Homme,38,18000,90,1
1,2382453,Femme,44,15000,90,0
1,2348648,Femme,29,40000,0,1
1,2385106,Femme,31,16000,38,0
1,2343634,Femme,50,11000,56,0
1,2364928,Homme,47,14000,92,0
1,2319351,Homme,33,28000,16,1
1,2362325,Homme,20,35000,105,1
1,2324757,Homme,37,40000,85,1
1,2319569,Femme,29,35000,78,1
1,2312976,Homme,48,16000,99,0
1,2387160,Femme,26,32000,72,1
1,2385074,Femme,29,24000,92,1
1,2379475,Homme,31,22000,16,1
1,2379822,Homme,49,18000,87,1
1,2318780,Femme,47,18000,33,1
1,2363380,Homme,25,35000,20,1
1,2368955,Femme,22,22000,42,1
1,2378897,Femme,18,21000,44,1
1,2329672,Homme,24,32000,57,1
1,2346130,Homme,27,26000,102,1
1,2335354,Homme,44,37000,64,1
1,2363516,Homme,24,20000,49,1
1,2324112,Homme,50,32000,38,1
1,2328195,Homme,22,38000,103,1
1,2347809,Homme,28,23000,99,1
1,2314393,Homme,30,20000,20,1
1,2318049,Femme,36,29000,24,1
1,2336271,Femme,26,37000,24,1
1,2385625,Femme,38,39000,0,1
1,2384946,Femme,39,19000,17,1
1,2378874,Homme,32,29000,0,1
1,2366279,Homme,31,35000,32,1
1,2371742,Homme,48,10000,116,0
1,2361079,Femme,18,22000,72,1
1,2344521,Homme,41,37000,80,1
1,2319541,Homme,48,19000,27,1
1,2338159,Femme,40,36000,33,1
1,2310107,Femme,30,22000,87,1
1,2323999,Femme,39,36000,93,1
1,2338045,Homme,27,23000,36,1
1,2314409,Femme,34,27000,55,1
1,2321128,Homme,39,35000,45,1
1,2312638,Homme,34,36000,63,1
1,2313745,Homme,27,30000,20,1
1,2334123,Femme,39,36000,72,1
1,2392944,Femme,49,15000,61,0
1,2345758,Femme,22,34000,103,1
1,2350670,Femme,47,11000,6,0
1,2376237,Femme,35,11000,120,0
1,2389225,Homme,37,24000,69,1
1,2332795,Homme,22,22000,107,1
1,2391231,Femme,43,33000,59,1
1,2391066,Femme,45,40000,105,1
1,2385546,Femme,27,30000,23,1
1,2323625,Femme,37,24000,102,1
1,2317706,Femme,46,12000,88,0
1,2398646,Femme,48,22000,11,1
1,2317444,Homme,38,29000,26,1
1,2315133,Homme,27,13000,49,0
1,2337101,Femme,18,15000,10,0
1,2322503,Femme,36,30000,26,1
1,2322381,Homme,36,19000,37,1
1,2357825,Femme,33,17000,90,0
1,2328409,Femme,42,10000,25,0
1,2319245,Homme,34,12000,73,0
1,2345466,Femme,45,14000,93,0
1,2391594,Femme,38,30000,68,1
1,2325602,Homme,33,31000,45,1
1,2336246,Homme,35,18000,13,1
1,2354958,Homme,50,31000,37,1
1,2358499,Homme,28,37000,42,1
1,2314000,Homme,47,38000,71,1
1,2343249,Homme,37,16000,93,1
1,2384794,Femme,24,25000,76,1
1,2392375,Femme,41,10000,20,0
1,2398748,Femme,25,12000,109,0
1,2358548,Homme,35,32000,98,1
1,2382062,Homme,28,33000,33,1
1,2368032,Homme,50,38000,13,1
1,2325386,Femme,35,38000,81,1
1,2363339,Homme,41,11000,74,0
1,2342384,Homme,50,35000,119,1
1,2380851,Homme,37,40000,67,1
1,2399193,Femme,31,20000,99,1
1,2337659,Homme,34,39000,6,1
1,2387171,Homme,30,10000,72,0
1,2382362,Homme,30,38000,115,1
1,2356958,Femme,19,37000,106,1
1,2331660,Femme,35,22000,10,1
1,2361110,Femme,50,20000,11,1
1,2347804,Homme,49,24000,93,1
1,2391179,Femme,44,13000,74,0
1,2320897,Homme,22,35000,53,1
1,2310409,Femme,31,29000,98,1
1,2386766,Homme,50,33000,55,1
1,2398131,Femme,21,11000,100,0
1,2372740,Homme,37,12000,110,0
1,2358645,Homme,36,36000,43,1
1,2366300,Homme,28,17000,82,0
1,2379256,Homme,24,37000,92,1
1,2338152,Femme,49,17000,38,0
1,2318075,Femme,18,34000,35,1
1,2389297,Femme,28,14000,106,0
1,2388823,Femme,22,10000,67,0
1,2335116,Femme,38,16000,87,0
1,2320948,Homme,49,14000,57,0
1,2359008,Homme,35,17000,43,0
1,2372683,Homme,39,23000,79,1
1,2359453,Homme,20,11000,24,0
1,2333664,Homme,40,34000,44,1
1,2347164,Femme,39,27000,41,1
1,2337745,Femme,28,29000,11,1
1,2359802,Femme,45,14000,115,0
1,2322726,Homme,22,20000,118,1
1,2344548,Homme,28,35000,115,1
1,2344908,Homme,21,22000,13,1
1,2346871,Homme,42,25000,110,1
1,2385018,Femme,30,18000,51,1
1,2330472,Homme,47,40000,17,1
1,2341683,Femme,27,13000,95,0
1,2378305,Femme,20,19000,4,1
1,2348477,Homme,36,32000,7,1
1,2396269,Femme,22,29000,27,1
1,2320751,Homme,50,19000,109,1
1,2384314,Homme,25,36000,77,1
1,2312343,Homme,21,22000,83,1
1,2343619,Homme,23,40000,41,1
1,2355011,Femme,21,34000,78,1
1,2390055,Femme,26,21000,66,1
1,2342341,Homme,21,16000,96,0
1,2386356,Femme,33,39000,113,1
1,2327750,Femme,32,34000,27,1
1,2328386,Femme,50,35000,110,1
1,2325545,Femme,29,21000,18,1
1,2329691,Femme,39,27000,8,1
1,2384275,Femme,18,27000,58,1
1,2340231,Homme,28,29000,66,1
1,2367156,Femme,35,16000,5,0
1,2325040,Femme,45,35000,94,1
1,2319263,Femme,19,31000,12,1
1,2351156,Femme,39,40000,20,1
1,2329491,Homme,27,24000,11,1
1,2387589,Femme,40,22000,30,1
1,2310000,Femme,39,22000,11,1
1,2377759,Femme,45,33000,101,1
1,2393435,Homme,28,38000,30,1
1,2364009,Femme,37,13000,75,0
1,2391112,Femme,40,25000,53,1
1,2361189,Homme,20,10000,18,0
1,2394378,Femme,47,18000,1,1
1,2373572,Femme,44,29000,59,1
1,2320961,Homme,28,38000,17,1
1,2390017,Femme,24,13000,14,0
1,2349607,Homme,42,16000,18,0
1,2315531,Femme,22,29000,92,1
1,2338312,Homme,42,28000,80,1
1,2396694,Homme,25,19000,22,1
1,2351545,Homme,47,30000,1,1
1,2320310,Femme,46,19000,86,1
1,2343926,Femme,27,34000,103,1
1,2314675,Homme,25,38000,92,1
1,2356442,Homme,49,15000,32,0
1,2387812,Femme,36,32000,104,1
1,2355025,Femme,22,27000,90,1
1,2386098,Homme,37,23000,28,1
1,2368161,Homme,23,25000,43,1
1,2353331,Homme,26,36000,3,1
1,2337065,Homme,44,11000,53,0
1,2311752,Femme,45,30000,51,1
1,2337362,Homme,32,34000,23,1
1,2368345,Femme,40,38000,99,1
1,2370012,Homme,24,40000,87,1
1,2393025,Homme,28,22000,67,1
1,2367384,Homme,27,36000,39,1
1,2322477,Femme,46,31000,61,1
1,2359192,Femme,24,22000,37,1
1,2392282,Homme,47,26000,64,1
1,2347429,Femme,25,16000,23,0
1,2317377,Homme,46,11000,79,0
1,2316413,Femme,25,20000,74,1
1,2371961,Femme,27,27000,30,1
1,2399066,Homme,39,18000,73,1
1,2336795,Femme,28,20000,62,1
1,2349413,Femme,26,19000,60,1
1,2354737,Homme,23,23000,76,1
1,2312076,Femme,22,16000,71,0
1,2397500,Femme,42,23000,89,1
1,2313452,Homme,30,25000,99,1
1,2392636,Homme,47,40000,81,1
1,2345621,Homme,43,31000,68,1
1,2391736,Femme,48,14000,74,0
1,2396615,Homme,26,24000,110,1
1,2387642,Homme,28,32000,94,1
1,2375553,Homme,41,22000,113,1
1,2394892,Femme,43,16000,73,0
1,2383395,Femme,23,37000,39,1
1,2316049,Femme,48,11000,60,0
1,2395605,Femme,38,29000,2,1
1,2326634,Femme,28,26000,48,1
1,2339183,Femme,38,29000,26,1
1,2350499,Homme,18,15000,94,0
1,2332639,Homme,20,22000,52,1
1,2329720,Homme,25,37000,102,1
1,2395311,Homme,30,22000,89,1
1,2399266,Femme,33,15000,109,0
1,2336823,Homme,28,34000,86,1
1,2365955,Femme,35,36000,7,1
1,2323853,Femme,29,21000,96,1
1,2354216,Femme,22,26000,3,1
1,2344065,Femme,33,32000,66,1
1,2346378,Femme,19,15000,66,0
1,2394003,Femme,45,13000,101,0
1,2350713,Homme,22,15000,36,0
1,2365171,Homme,46,33000,2,1
1,2362717,Homme,41,22000,63,1
1,2318392,Homme,25,16000,112,0
1,2310838,Homme,27,35000,93,1
1,2368053,Femme,20,39000,71,1
1,2363214,Homme,30,22000,81,1
1,2340197,Homme,45,26000,116,1
1,2355423,Homme,43,11000,104,0
1,2341499,Femme,41,13000,36,0
1,2327515,Femme,35,26000,112,1
1,2361631,Femme,24,16000,68,0
1,2339376,Femme,40,34000,19,1
1,2383474,Homme,25,22000,26,1
1,2381737,Femme,24,38000,26,1
1,2380265,Homme,44,36000,20,1
1,2398270,Homme,49,32000,74,1
1,2370728,Homme,40,37000,22,1
1,2381035,Femme,47,40000,14,1
1,2319492,Femme,22,34000,4,1
1,2361553,Homme,46,11000,37,0
1,2395404,Femme,36,22000,31,1
1,2397506,Femme,41,14000,7,0
1,2344132,Homme,35,25000,94,1
1,2344467,Femme,32,25000,51,1
1,2397313,Homme,20,34000,93,1
1,2333433,Femme,23,27000,37,1
1,2378257,Homme,47,11000,61,0
1,2339767,Homme,38,26000,28,1
1,2312446,Femme,40,37000,20,1
1,2357049,Femme,47,33000,17,1
1,2318794,Femme,27,11000,60,0
1,2353447,Homme,39,28000,78,1
1,2334355,Femme,28,20000,71,1
1,2375978,Femme,23,18000,55,1
1,2330726,Homme,18,13000,102,0
1,2357068,Homme,25,26000,43,1
1,2340684,Homme,25,37000,107,1
1,2361313,Femme,42,32000,25,1
1,2358296,Homme,21,35000,76,1
1,2395803,Homme,18,31000,52,1
1,2311607,Homme,44,15000,54,0
1,2375099,Femme,36,30000,76,1
1,2335139,Homme,40,32000,83,1
1,2366831,Femme,22,22000,0,1
1,2361544,Femme,34,20000,97,1
1,2359450,Femme,44,10000,71,0
1,2381316,Femme,38,19000,97,1
1,2349679,Femme,28,18000,9,1
1,2383312,Femme,20,34000,53,1
1,2335242,Femme,31,30000,96,1
1,2361545,Femme,30,30000,45,1
1,2328161,Femme,24,23000,30,1
1,2369436,Femme,25,36000,49,1
1,2342311,Femme,19,29000,80,1
1,2323015,Homme,39,32000,112,1
1,2368219,Homme,38,33000,100,1
1,2330740,Homme,32,33000,109,1
1,2364058,Femme,43,33000,102,1
1,2324246,Femme,49,39000,69,1
1,2364304,Homme,40,32000,92,1
1,2323951,Femme,41,24000,55,1
1,2379407,Femme,21,23000,41,1
1,2396740,Homme,37,30000,54,1
1,2375303,Femme,23,16000,108,0
1,2367147,Femme,42,19000,75,1
1,2313332,Femme,39,10000,115,0
1,2350082,Femme,47,21000,49,1
1,2342530,Femme,21,10000,36,0
1,2318288,Homme,19,30000,77,1
1,2394607,Femme,32,30000,62,1
1,2326452,Femme,50,19000,92,1
1,2396623,Femme,31,16000,10,0
1,2344889,Homme,30,30000,39,1
1,2329106,Femme,44,34000,51,1
1,2386085,Homme,44,13000,120,0
1,2356640,Homme,21,22000,12,1
1,2355592,Homme,41,22000,62,1
1,2340857,Femme,46,40000,40,1
1,2395795,Femme,18,27000,94,1
1,2345262,Homme,27,11000,106,0
1,2318470,Homme,22,20000,6,1
1,2373724,Femme,21,21000,68,1
1,2331173,Femme,25,17000,18,0
1,2353700,Homme,20,10000,31,1
1,2361025,Homme,46,26000,26,1
1,2361584,Femme,34,20000,99,1
1,2380119,Femme,31,23000,112,1
1,2330226,Homme,46,24000,3,1
1,2310226,Homme,19,19000,12,1
1,2316346,Femme,27,37000,36,1
1,2316188,Homme,35,15000,83,0
1,2329135,Femme,49,24000,101,1
1,2385074,Femme,41,40000,22,1
1,2343218,Femme,19,27000,72,1
1,2337616,Femme,20,23000,82,1
1,2374776,Homme,36,25000,93,1
1,2353733,Homme,46,20000,79,1
1,2322354,Femme,39,32000,12,1
1,2359252,Homme,22,19000,90,1
1,2319246,Homme,28,40000,12,1
1,2327457,Femme,26,27000,46,1
1,2315291,Femme,45,12000,45,0
1,2375937,Homme,31,38000,94,1
1,2368918,Homme,50,22000,85,1
1,2353201,Homme,43,12000,84,0
1,2375001,Homme,19,25000,39,1
1,2347409,Homme,23,32000,118,1
1,2316592,Femme,50,26000,58,1
1,2329585,Homme,22,36000,57,1
1,2382298,Homme,34,35000,114,1
1,2350549,Homme,46,39000,4,1
1,2375306,Homme,18,34000,20,1
1,2355648,Femme,29,15000,62,0
1,2384848,Homme,28,10000,68,0
1,2317448,Homme,45,30000,120,1
1,2352276,Homme,46,36000,53,1
1,2370601,Femme,36,10000,11,0
1,2377226,Homme,42,30000,83,1
1,2357108,Homme,21,25000,59,1
1,2392047,Femme,36,12000,2,0
1,2397938,Femme,30,12000,31,0
1,2359340,Femme,43,27000,49,1
1,2328276,Femme,18,32000,38,1
1,2378882,Femme,43,18000,114,1
1,2328824,Femme,35,22000,96,1
1,2321188,Femme,25,21000,48,1
1,2345645,Homme,18,15000,40,0
1,2312958,Femme,29,38000,103,1
1,2386354,Femme,47,21000,30,1
1,2346408,Homme,19,22000,26,1
1,2331585,Homme,32,26000,19,1
1,2351808,Homme,22,40000,7,1
1,2371035,Homme,35,16000,35,0
1,2399814,Femme,40,17000,11,0
1,2335844,Femme,35,18000,106,1
1,2333570,Femme,44,20000,49,1
1,2322326,Femme,27,14000,83,0
1,2333415,Femme,45,11000,50,0
1,2323113,Femme,31,31000,119,1
1,2312151,Homme,40,32000,74,1
1,2333090,Homme,26,17000,14,0
1,2398296,Homme,25,36000,89,1
1,2363938,Femme,25,30000,63,1
1,2370859,Femme,23,40000,57,1
1,2318559,Homme,28,22000,61,1
1,2348307,Femme,31,14000,104,0
1,2324724,Femme,35,38000,63,1
1,2321603,Femme,38,14000,101,0
1,2343005,Homme,29,20000,17,1
1,2319746,Femme,21,23000,48,1
1,2344146,Homme,33,22000,104,1
1,2373813,Homme,40,13000,47,0
1,2330691,Homme,39,40000,26,1
1,2370405,Homme,25,31000,66,1
1,2385687,Femme,20,23000,29,1
1,2310268,Homme,49,34000,0,1
1,2392176,Homme,30,28000,28,1
1,2372390,Homme,48,36000,117,1
1,2321431,Homme,34,25000,27,1
1,2323087,Homme,19,21000,30,1
1,2341750,Homme,42,26000,49,1
1,2389714,Femme,23,26000,94,1
1,2370198,Homme,22,16000,26,0
1,2399786,Femme,50,34000,8,1
1,2373263,Femme,39,37000,93,1
1,2344034,Homme,20,39000,42,1
1,2335849,Femme,35,32000,83,1
1,2398041,Femme,46,11000,30,0
1,2329720,Homme,44,23000,70,1
1,2345644,Homme,50,27000,18,1
1,2312048,Homme,24,10000,89,0
1,2365300,Femme,24,27000,4,1
1,2399674,Femme,50,35000,36,1
1,2372151,Homme,41,18000,37,1
1,2332397,Homme,28,12000,102,0
1,2369865,Femme,19,27000,29,1
1,2339412,Femme,18,13000,6,0
1,2312742,Femme,19,16000,68,0
1,2340110,Homme,35,24000,10,1
1,2350817,Femme,21,28000,39,1
1,2370974,Femme,43,35000,75,1
1,2367920,Homme,35,39000,41,1
1,2348160,Homme,32,25000,14,1
1,2330540,Femme,40,36000,111,1
1,2375537,Homme,29,17000,6,0
1,2356492,Homme,24,20000,70,1
1,2342936,Femme,49,37000,19,1
1,2397321,Femme,38,15000,45,0
1,2360082,Femme,39,25000,11,1
1,2351990,Homme,22,18000,25,1
1,2325670,Homme,27,30000,68,1
1,2331362,Homme,36,16000,91,0
1,2391432,Femme,46,40000,46,1
1,2318398,Femme,29,22000,42,1
1,2348068,Femme,24,26000,14,1
1,2382401,Homme,32,12000,17,0
1,2364099,Homme,50,26000,43,1
1,2346846,Femme,34,33000,74,1
1,2358633,Homme,47,10000,99,0
1,2395537,Homme,19,36000,112,1
1,2359203,Femme,26,38000,52,1
1,2386968,Homme,38,18000,46,1
1,2325762,Homme,30,12000,42,0
1,2349917,Femme,36,30000,33,1
1,2374599,Homme,45,35000,105,1
1,2343418,Femme,50,20000,115,1
1,2362840,Homme,44,34000,114,1
1,2319472,Homme,43,17000,101,0
1,2344060,Homme,27,34000,8,1
1,2327818,Femme,33,11000,15,0
1,2342634,Femme,42,29000,30,1
1,2320523,Femme,21,16000,76,0
1,2357003,Homme,45,38000,70,1
1,2353207,Femme,28,13000,117,0
1,2329295,Femme,22,33000,6,1
1,2354697,Femme,49,10000,46,0
1,2396790,Femme,36,27000,8,1
1,2378002,Femme,35,40000,84,1
1,2331763,Femme,30,23000,39,1
1,2347076,Femme,34,11000,29,0
1,2353503,Femme,38,37000,38,1
1,2327289,Homme,26,16000,115,0
1,2347087,Femme,27,16000,5,0
1,2368637,Homme,23,39000,28,1
1,2348928,Homme,49,34000,34,1
1,2314286,Femme,38,11000,60,0
1,2374951,Femme,28,27000,46,1
1,2332638,Homme,30,27000,77,1
1,2355162,Homme,21,33000,68,1
1,2382827,Homme,37,24000,56,1
1,2322950,Femme,33,32000,53,1
1,2312862,Femme,44,16000,30,0
1,2360339,Femme,49,11000,8,0
1,2385855,Femme,28,14000,109,0
1,2325779,Homme,33,23000,73,1
1,2359017,Homme,24,21000,60,1
1,2390335,Homme,23,21000,64,1
1,2362604,Homme,27,39000,7,1
1,2335283,Femme,20,21000,100,1
1,2393179,Femme,25,16000,5,0
1,2373169,Femme,37,19000,98,1
1,2345660,Homme,22,24000,89,1
1,2337931,Femme,18,38000,9,1
1,2374600,Femme,37,30000,90,1
1,2358913,Homme,39,26000,87,1
1,2368893,Homme,33,35000,67,1
1,2311018,Femme,48,36000,63,1
1,2383362,Homme,21,20000,69,1
1,2337523,Femme,49,13000,47,0
1,2340976,Homme,20,21000,37,1
1,2335091,Femme,48,28000,85,1
1,2363054,Femme,46,15000,36,0
1,2327819,Homme,41,37000,20,1
1,2325122,Homme,42,11000,29,0
1,2390481,Femme,32,16000,68,0
1,2369044,Homme,25,31000,101,1
1,2361292,Homme,36,22000,76,1
1,2316678,Homme,24,16000,54,1
1,2338469,Homme,40,19000,14,1
1,2390889,Homme,20,36000,102,1
1,2319480,Femme,40,34000,66,1
1,2367798,Femme,36,37000,78,1
1,2372656,Homme,22,14000,7,0
1,2344885,Femme,50,32000,44,1
1,2352027,Homme,27,15000,12,0
1,2341901,Femme,21,34000,24,1
1,2344110,Homme,23,17000,85,0
1,2339017,Femme,28,35000,74,1
1,2368938,Femme,32,22000,87,1
1,2372824,Homme,50,14000,95,0
1,2381715,Homme,37,17000,69,0
1,2362457,Femme,19,18000,62,1
1,2378905,Homme,26,11000,9,0
1,2377195,Homme,22,10000,0,0
1,2369359,Femme,36,23000,57,1
1,2363500,Homme,31,13000,20,0
1,2314803,Femme,36,16000,60,0
1,2376026,Homme,21,24000,22,1
1,2372756,Homme,29,17000,22,1
1,2354732,Femme,47,34000,27,1
1,2370370,Femme,37,30000,37,1
1,2398949,Homme,19,28000,97,1
1,2352524,Homme,48,33000,102,1
1,2372626,Homme,41,26000,28,1
1,2316654,Femme,50,11000,71,0
1,2365167,Femme,31,32000,74,1
1,2341434,Homme,18,26000,1,1
1,2340080,Femme,47,21000,90,1
1,2332694,Femme,18,18000,59,1
1,2362861,Femme,19,38000,3,1
1,2331889,Femme,48,25000,66,1
1,2333470,Femme,38,12000,72,0
1,2343366,Femme,39,19000,86,1
1,2331807,Homme,23,14000,107,0
1,2359596,Homme,28,21000,84,1
1,2368290,Homme,23,24000,11,1
1,2391211,Homme,35,29000,72,1
1,2379776,Femme,20,30000,32,1
1,2319340,Femme,35,27000,60,1
1,2391532,Homme,48,33000,34,1
1,2312442,Homme,47,32000,88,1
1,2374725,Femme,35,32000,53,1
1,2356069,Homme,49,40000,27,1
1,2395458,Femme,18,19000,49,1
1,2311928,Homme,36,12000,97,0
1,2310048,Femme,38,34000,100,1
1,2314395,Femme,48,19000,19,1
1,2376749,Femme,33,32000,31,1
1,2368892,Homme,46,29000,7,1
1,2389334,Homme,39,17000,104,0
1,2369635,Homme,47,40000,114,1
1,2380822,Femme,39,24000,25,1
1,2342626,Homme,49,18000,2,1
1,2341322,Homme,34,37000,70,1
1,2350281,Femme,28,22000,108,1
1,2317028,Homme,48,39000,74,1
1,2364766,Homme,44,22000,65,1
1,2367549,Homme,40,35000,65,1
1,2357031,Homme,23,33000,104,1
1,2362078,Femme,21,14000,71,0
1,2317410,Homme,33,30000,9,1
1,2356978,Homme,29,30000,75,1
1,2317291,Homme,30,29000,96,1
1,2350497,Femme,47,11000,99,0
1,2326629,Homme,47,14000,8,0
1,2325822,Homme,29,25000,82,1
1,2398864,Femme,38,31000,13,1
1,2377104,Femme,25,37000,27,1
1,2315102,Homme,33,19000,91,1
1,2392728,Homme,32,18000,87,1
1,2381546,Homme,49,25000,71,1
1,2358087,Homme,35,18000,71,1
1,2359778,Femme,24,33000,117,1
1,2323088,Homme,32,18000,95,1
1,2331709,Homme,40,20000,27,1
1,2326896,Homme,45,38000,54,1
1,2364698,Homme,42,40000,119,1
1,2318354,Femme,24,12000,92,0
1,2384770,Femme,49,18000,112,1
1,2392115,Femme,22,30000,113,1
1,2327191,Homme,27,15000,2,0
1,2368223,Homme,21,11000,55,0
1,2343333,Homme,32,32000,46,1
1,2374896,Femme,32,24000,31,1
1,2391084,Homme,23,14000,65,0
1,2376546,Homme,31,14000,103,0
1,2326846,Homme,50,37000,114,1
1,2379643,Homme,28,22000,17,1
1,2370799,Homme,31,13000,30,0
1,2377371,Homme,45,21000,31,1
1,2331913,Femme,20,16000,49,0
1,2390855,Femme,39,20000,67,1
1,2325619,Femme,33,36000,83,1
1,2361967,Femme,50,38000,86,1
1,2326944,Femme,32,33000,79,1
1,2353109,Homme,22,30000,51,1
1,2370674,Homme,37,21000,75,1
1,2395294,Homme,40,34000,58,1
1,2329178,Homme,28,12000,79,0
1,2320879,Homme,43,31000,9,1
1,2333651,Femme,29,23000,120,1
1,2397212,Homme,48,16000,7,0
1,2383469,Femme,50,29000,61,1
1,2329230,Homme,48,33000,65,1
1,2383861,Homme,29,23000,6,1
1,2320378,Homme,23,18000,30,1
1,2367786,Femme,31,39000,64,1
1,2318112,Homme,20,29000,44,1
1,2328853,Homme,33,12000,12,0
1,2329548,Homme,23,34000,40,1
1,2346968,Femme,39,20000,88,1
1,2316871,Femme,22,38000,82,1
1,2354692,Femme,30,35000,105,1
1,2319537,Femme,32,30000,61,1
1,2348065,Homme,29,20000,94,1
1,2320881,Femme,20,18000,9,1
1,2387762,Homme,33,38000,30,1
1,2378678,Homme,41,10000,80,0
1,2351344,Femme,32,20000,2,1
1,2385778,Femme,38,32000,36,1
1,2317641,Femme,31,40000,1,1
1,2383064,Homme,33,31000,52,1
1,2377344,Femme,18,16000,103,0
1,2369557,Homme,43,39000,79,1
1,2343473,Homme,36,11000,101,0
1,2353760,Femme,29,20000,114,1
1,2378157,Femme,37,28000,48,1
1,2336919,Femme,36,22000,91,1
1,2366062,Femme,24,40000,109,1
1,2380545,Homme,26,14000,59,0
1,2311690,Homme,44,13000,105,0
1,2348690,Homme,48,19000,96,1
1,2355539,Femme,24,38000,4,1
1,2323135,Femme,22,24000,80,1
1,2323878,Femme,41,22000,32,1
1,2388154,Femme,36,15000,21,0
1,2367942,Homme,24,13000,12,0
1,2328993,Femme,21,27000,46,1
1,2378381,Homme,27,31000,5,1
1,2310170,Femme,37,20000,53,1
1,2344892,Homme,50,23000,84,1
1,2393817,Femme,20,17000,53,0
1,2324671,Homme,32,35000,23,1
1,2384991,Homme,19,19000,11,1
1,2374090,Femme,23,38000,100,1
1,2328171,Femme,31,18000,61,1
1,2376168,Femme,22,30000,104,1
1,2375532,Homme,30,18000,107,1
1,2369748,Homme,34,19000,44,1
1,2368975,Homme,28,16000,74,0
1,2387597,Homme,31,22000,67,1
1,2371940,Homme,39,26000,3,1
1,2396554,Homme,36,28000,60,1
1,2373077,Homme,33,24000,76,1
1,2345733,Homme,24,11000,30,0
1,2315001,Femme,31,16000,87,0
1,2347911,Femme,44,23000,32,1
1,2380458,Homme,42,34000,97,1
1,2323531,Homme,31,12000,63,0
1,2367677,Homme,25,19000,26,1
1,2383775,Femme,20,30000,19,1
1,2395858,Femme,36,38000,88,1
1,2353744,Femme,20,38000,30,1
1,2365134,Femme,50,21000,96,1
1,2379503,Femme,35,27000,76,1
1,2316139,Femme,36,16000,73,0
1,2319207,Homme,20,35000,87,1
1,2382671,Homme,47,12000,51,0
1,2322113,Homme,35,27000,112,1
1,2331481,Homme,28,17000,2,0
1,2345487,Homme,23,10000,25,0
