Sector,ID,Gender,Age,Salary,Elderness,Fired?
2,230725,Femme,39,35000,10,1
2,230726,Femme,18,30000,41,1
2,230727,Homme,26,24000,5,1
2,230728,Femme,31,21000,55,1
2,230729,Femme,35,25000,0,1
2,230730,Homme,39,34000,33,1
2,230731,Homme,27,11000,45,1
2,230732,Femme,25,18000,115,1
2,230733,Femme,49,36000,98,1
2,230734,Femme,34,17000,105,1
2,230735,Homme,20,17000,102,1
2,230736,Homme,41,34000,120,1
2,230737,Femme,25,36000,90,1
2,230738,Homme,36,27000,76,1
2,230739,Femme,23,32000,46,1
2,230740,Femme,30,17000,67,1
2,230741,Femme,35,29000,46,1
2,230742,Homme,46,31000,94,1
2,230743,Femme,37,31000,100,1
2,230744,Femme,22,13000,118,1
2,230745,Femme,22,17000,19,1
2,230746,Homme,21,32000,55,1
2,230747,Femme,46,25000,63,1
2,230748,Homme,41,21000,59,1
2,230749,Homme,22,27000,9,1
2,230750,Femme,42,33000,28,1
2,230751,Homme,39,34000,33,1
2,230752,Femme,42,29000,94,1
2,230753,Homme,23,33000,17,1
2,230754,Femme,25,37000,66,1
2,230755,Femme,49,12000,26,1
2,230756,Femme,19,37000,114,1
2,230757,Femme,34,29000,92,1
2,230758,Homme,29,17000,107,1
2,230759,Homme,41,21000,118,1
2,230760,Femme,19,24000,4,1
2,230761,Homme,18,14000,56,1
2,230762,Femme,47,34000,71,1
2,230763,Homme,23,18000,21,1
2,230764,Homme,40,32000,87,1
2,230765,Homme,38,16000,13,1
2,230766,Femme,41,21000,38,1
2,230767,Homme,40,10000,63,1
2,230768,Femme,38,35000,103,1
2,230769,Femme,43,32000,90,1
2,230770,Homme,47,36000,103,1
2,230771,Femme,32,15000,21,1
2,230772,Homme,31,20000,118,1
2,230773,Homme,24,18000,113,1
2,230774,Homme,43,11000,107,1
2,230775,Homme,39,26000,17,1
2,230776,Homme,35,37000,82,1
2,230777,Femme,45,19000,22,1
2,230778,Femme,21,19000,53,1
2,230779,Femme,22,37000,14,1
2,230780,Femme,50,27000,8,1
2,230781,Femme,29,24000,67,1
2,230782,Homme,43,23000,46,1
2,230783,Femme,20,39000,39,1
2,230784,Homme,49,26000,46,1
2,230785,Femme,37,20000,73,1
2,230786,Femme,45,16000,117,1
2,230787,Femme,22,20000,106,1
2,230788,Femme,24,27000,69,1
2,230789,Homme,27,11000,64,1
2,230790,Homme,43,19000,106,1
2,230791,Femme,32,16000,85,1
2,230792,Homme,48,35000,29,1
2,230793,Homme,21,18000,89,1
2,230794,Femme,28,33000,17,1
2,230795,Homme,43,27000,76,1
2,230796,Homme,30,26000,12,1
2,230797,Homme,47,27000,7,1
2,230798,Femme,28,40000,25,1
2,230799,Femme,26,37000,14,1
2,230800,Homme,47,40000,33,1
2,230801,Femme,29,19000,104,1
2,230802,Femme,33,36000,60,1
2,230803,Homme,50,21000,79,1
2,230804,Femme,31,29000,112,1
2,230805,Femme,24,11000,113,1
2,230806,Homme,38,29000,120,1
2,230807,Femme,23,38000,26,1
2,230808,Femme,27,38000,22,1
2,230809,Femme,42,17000,90,1
2,230810,Femme,49,13000,50,1
2,230811,Femme,48,15000,15,1
2,230812,Femme,43,19000,4,1
2,230813,Homme,27,35000,36,1
2,230814,Femme,30,39000,32,1
2,230815,Femme,49,20000,7,1
2,230816,Homme,38,31000,34,1
2,230817,Homme,42,23000,25,1
2,230818,Femme,50,16000,68,1
2,230819,Homme,48,21000,33,1
2,230820,Homme,19,24000,113,1
2,230821,Femme,30,36000,83,1
2,230822,Homme,22,27000,17,1
2,230823,Femme,24,15000,54,1
2,230824,Femme,25,12000,36,1
2,230825,Femme,50,23000,108,1
2,230826,Femme,41,13000,90,1
2,230827,Homme,37,37000,16,1
2,230828,Homme,29,40000,51,1
2,230829,Homme,39,36000,118,1
2,230830,Homme,26,34000,38,1
2,230831,Homme,32,34000,115,1
2,230832,Femme,28,18000,33,1
2,230833,Homme,23,28000,39,1
2,230834,Femme,24,25000,19,1
2,230835,Homme,47,32000,36,1
2,230836,Femme,47,14000,74,1
2,230837,Homme,18,30000,17,1
2,230838,Homme,27,17000,94,1
2,230839,Femme,23,30000,73,1
2,230840,Homme,50,13000,81,1
2,230841,Femme,37,12000,31,1
2,230842,Femme,34,25000,100,1
2,230843,Homme,37,23000,40,1
2,230844,Femme,42,14000,57,1
2,230845,Homme,23,37000,47,1
2,230846,Homme,31,13000,106,1
2,230847,Femme,40,26000,96,1
2,230848,Homme,35,12000,49,1
2,230849,Femme,36,37000,45,1
2,230850,Femme,22,23000,13,1
2,230851,Femme,26,14000,48,1
2,230852,Femme,37,32000,34,1
2,230853,Homme,32,10000,51,1
2,230854,Homme,45,32000,5,1
2,230855,Homme,45,34000,62,1
2,230856,Homme,40,28000,94,1
2,230857,Homme,19,17000,27,1
2,230858,Homme,20,15000,38,1
2,230859,Homme,50,12000,97,1
2,230860,Femme,48,16000,80,1
2,230861,Homme,34,28000,26,1
2,230862,Homme,26,13000,54,1
2,230863,Homme,44,25000,106,1
2,230864,Femme,35,18000,78,1
2,230865,Homme,24,30000,33,1
2,230866,Homme,18,18000,106,1
2,230867,Homme,39,20000,42,1
2,230868,Homme,18,24000,48,1
2,230869,Homme,40,11000,0,1
2,230870,Homme,45,39000,14,1
2,230871,Femme,21,36000,19,1
2,230872,Homme,38,24000,28,1
2,230873,Femme,20,12000,103,1
2,230874,Femme,22,33000,15,1
2,230875,Homme,32,11000,99,1
2,230876,Homme,27,19000,46,1
2,230877,Femme,43,13000,73,1
2,230878,Femme,27,25000,94,1
2,230879,Femme,34,34000,79,1
2,230880,Homme,20,28000,61,1
2,230881,Femme,36,10000,5,1
2,230882,Femme,22,22000,77,1
2,230883,Homme,30,23000,19,1
2,230884,Homme,45,40000,21,1
2,230885,Femme,34,18000,49,1
2,230886,Homme,50,20000,69,1
2,230887,Femme,30,35000,71,1
2,230888,Homme,21,16000,63,1
2,230889,Homme,42,12000,29,1
2,230890,Homme,21,11000,81,1
2,230891,Femme,49,11000,56,1
2,230892,Homme,40,10000,53,1
2,230893,Homme,44,33000,15,1
2,230894,Femme,39,39000,21,1
2,230895,Femme,45,38000,81,1
2,230896,Femme,46,17000,71,1
2,230897,Homme,35,15000,68,1
2,230898,Homme,30,37000,66,1
2,230899,Femme,34,40000,41,1
2,230900,Femme,21,38000,60,1
2,230901,Femme,21,38000,47,1
2,230902,Homme,22,15000,45,1
2,230903,Homme,25,27000,79,1
2,230904,Femme,50,18000,35,1
2,230905,Homme,33,40000,47,1
2,230906,Homme,50,33000,54,1
2,230907,Homme,41,24000,76,1
2,230908,Homme,47,27000,4,1
2,230909,Femme,49,18000,16,1
2,230910,Homme,43,21000,39,1
2,230911,Femme,42,35000,104,1
2,230912,Femme,26,37000,114,1
2,230913,Femme,50,15000,31,1
2,230914,Homme,24,36000,34,1
2,230915,Femme,27,34000,36,1
2,230916,Homme,32,39000,20,1
2,230917,Homme,18,13000,1,1
2,230918,Homme,37,17000,66,1
2,230919,Femme,46,30000,45,1
2,230920,Homme,37,20000,26,1
2,230921,Femme,19,12000,42,1
2,230922,Homme,24,37000,82,1
2,230923,Homme,30,16000,69,1
2,230924,Homme,29,16000,27,1
2,230925,Femme,28,32000,72,1
2,230926,Homme,30,30000,23,1
2,230927,Femme,25,26000,73,1
2,230928,Femme,26,31000,100,1
2,230929,Homme,45,38000,45,1
2,230930,Femme,26,15000,100,1
2,230931,Homme,32,21000,80,1
2,230932,Femme,27,13000,10,1
2,230933,Homme,28,32000,107,1
2,230934,Homme,21,23000,69,1
2,230935,Homme,40,16000,78,1
2,230936,Homme,32,36000,111,1
2,230937,Femme,35,38000,50,1
2,230938,Homme,30,40000,54,1
2,230939,Femme,41,11000,111,1
2,230940,Homme,32,25000,88,1
2,230941,Homme,23,22000,26,1
2,230942,Femme,24,13000,114,1
2,230943,Homme,29,27000,34,1
2,230944,Homme,35,31000,32,1
2,230945,Homme,22,34000,115,1
2,230946,Femme,36,28000,79,1
2,230947,Homme,22,32000,20,1
2,230948,Homme,41,40000,75,1
2,230949,Homme,37,19000,66,1
2,230950,Homme,40,40000,71,1
2,230951,Femme,24,13000,50,1
2,230952,Homme,22,29000,96,1
2,230953,Femme,44,29000,27,1
2,230954,Homme,41,21000,79,1
2,230955,Femme,34,40000,33,1
2,230956,Femme,21,18000,112,1
2,230957,Femme,20,25000,90,1
2,230958,Homme,28,28000,93,1
2,230959,Femme,36,21000,90,1
2,230960,Femme,26,38000,6,1
2,230961,Femme,38,40000,68,1
2,230962,Homme,38,19000,38,1
2,230963,Homme,22,15000,118,1
2,230964,Homme,48,40000,109,1
2,230965,Homme,40,30000,96,1
2,230966,Homme,27,29000,102,1
2,230967,Homme,44,22000,98,1
2,230968,Femme,34,18000,4,1
2,230969,Homme,38,19000,120,0
2,230970,Femme,25,19000,54,0
2,230971,Homme,19,21000,12,0
2,230972,Femme,22,17000,1,0
2,230973,Homme,48,21000,117,0
2,230974,Femme,24,11000,66,0
2,230975,Femme,36,19000,50,0
2,230976,Femme,48,29000,112,0
2,230977,Homme,44,26000,39,0
2,230978,Femme,45,18000,47,0
2,230979,Homme,20,15000,41,0
2,230980,Homme,24,12000,100,0
2,230981,Homme,24,25000,20,0
2,230982,Femme,32,11000,30,0
2,230983,Homme,27,25000,95,0
2,230984,Femme,45,21000,89,0
2,230985,Homme,50,23000,81,0
2,230986,Femme,29,24000,86,0
2,230987,Femme,31,13000,94,0
2,230988,Femme,22,21000,92,0
2,230989,Femme,19,12000,109,0
2,230990,Femme,28,40000,45,0
2,230991,Femme,20,31000,44,0
2,230992,Homme,30,32000,79,0
2,230993,Homme,39,17000,112,0
2,230994,Femme,33,13000,84,0
2,230995,Homme,49,28000,27,0
2,230996,Femme,21,36000,14,0
2,230997,Homme,33,36000,54,0
2,230998,Homme,39,27000,112,0
2,230999,Homme,35,39000,1,0
2,231000,Homme,34,26000,31,0
2,231001,Femme,43,26000,88,0
2,231002,Homme,39,10000,53,0
2,231003,Femme,29,10000,3,0
2,231004,Homme,30,24000,39,0
2,231005,Femme,38,39000,40,0
2,231006,Femme,23,34000,93,0
2,231007,Homme,32,13000,72,0
2,231008,Femme,48,31000,93,0
2,231009,Homme,23,33000,94,0
2,231010,Femme,50,11000,78,0
2,231011,Femme,43,28000,99,0
2,231012,Femme,33,26000,35,0
2,231013,Homme,18,24000,42,0
2,231014,Homme,37,22000,10,0
2,231015,Homme,38,22000,46,0
2,231016,Femme,46,31000,74,0
2,231017,Femme,40,24000,24,0
2,231018,Femme,29,32000,48,0
2,231019,Femme,49,15000,28,0
2,231020,Homme,41,39000,89,0
2,231021,Homme,35,15000,7,0
2,231022,Homme,37,35000,16,0
2,231023,Femme,45,24000,12,0
2,231024,Homme,19,32000,42,0
2,231025,Homme,21,19000,113,0
2,231026,Homme,41,34000,44,0
2,231027,Femme,35,19000,15,0
2,231028,Homme,30,23000,18,0
2,231029,Homme,49,15000,3,0
2,231030,Femme,35,30000,57,0
2,231031,Homme,39,39000,108,0
2,231032,Femme,39,24000,48,0
2,231033,Femme,35,16000,88,0
2,231034,Homme,41,36000,22,0
2,231035,Homme,41,28000,79,0
2,231036,Homme,28,19000,2,0
2,231037,Homme,40,34000,36,0
2,231038,Femme,36,25000,60,0
2,231039,Homme,44,25000,56,0
2,231040,Femme,25,16000,8,0
2,231041,Homme,49,16000,119,0
2,231042,Femme,23,21000,62,0
2,231043,Homme,21,31000,27,0
2,231044,Homme,39,33000,2,0
2,231045,Homme,19,30000,108,0
2,231046,Femme,29,22000,32,0
2,231047,Homme,22,10000,14,0
2,231048,Homme,23,29000,84,0
2,231049,Femme,39,30000,29,0
2,231050,Homme,18,39000,102,0
2,231051,Femme,40,20000,99,0
2,231052,Homme,39,18000,20,0
2,231053,Homme,46,11000,37,0
2,231054,Femme,48,25000,47,0
2,231055,Homme,36,21000,29,0
2,231056,Femme,44,31000,71,0
2,231057,Femme,21,17000,37,0
2,231058,Homme,37,27000,30,0
2,231059,Homme,20,19000,60,0
2,231060,Homme,19,39000,7,0
2,231061,Femme,33,31000,26,0
2,231062,Homme,47,20000,68,0
2,231063,Femme,43,17000,51,0
2,231064,Homme,29,18000,37,0
2,231065,Femme,39,19000,97,0
2,231066,Homme,29,34000,97,0
2,231067,Femme,21,18000,69,0
2,231068,Femme,47,27000,4,0
2,231069,Homme,21,35000,3,0
2,231070,Homme,43,31000,42,0
2,231071,Femme,28,24000,118,0
2,231072,Homme,24,16000,33,0
2,231073,Homme,19,21000,58,0
2,231074,Femme,35,29000,106,0
2,231075,Homme,21,38000,27,0
2,231076,Femme,20,28000,106,0
2,231077,Femme,44,25000,96,0
2,231078,Femme,37,13000,11,0
2,231079,Homme,20,19000,116,0
2,231080,Homme,38,33000,92,0
2,231081,Homme,28,31000,23,0
2,231082,Homme,47,39000,92,0
2,231083,Femme,20,26000,9,0
2,231084,Femme,23,28000,74,0
2,231085,Femme,23,10000,38,0
2,231086,Femme,19,39000,20,0
2,231087,Femme,29,24000,40,0
2,231088,Femme,25,37000,110,0
2,231089,Homme,43,14000,79,0
2,231090,Femme,30,15000,6,0
2,231091,Homme,50,21000,113,0
2,231092,Homme,45,11000,47,0
2,231093,Femme,38,33000,31,0
2,231094,Homme,37,35000,48,0
2,231095,Femme,21,11000,16,0
2,231096,Femme,50,15000,45,0
2,231097,Femme,32,17000,7,0
2,231098,Homme,35,40000,119,0
2,231099,Homme,24,25000,94,0
2,231100,Homme,31,11000,5,0
2,231101,Femme,50,15000,91,0
2,231102,Femme,49,16000,117,0
2,231103,Homme,37,15000,91,0
2,231104,Femme,33,20000,81,0
2,231105,Homme,34,31000,119,0
2,231106,Femme,38,33000,24,0
2,231107,Femme,32,13000,74,0
2,231108,Femme,31,24000,42,0
2,231109,Femme,48,11000,117,0
2,231110,Homme,35,32000,18,0
2,231111,Femme,28,16000,81,0
2,231112,Homme,20,14000,19,0
2,231113,Femme,34,16000,113,0
2,231114,Femme,48,38000,19,0
2,231115,Femme,43,39000,117,0
2,231116,Femme,32,26000,75,0
2,231117,Homme,34,37000,28,0
2,231118,Femme,22,23000,19,0
2,231119,Homme,19,20000,80,0
2,231120,Homme,39,28000,77,0
2,231121,Femme,50,17000,8,0
2,231122,Femme,44,12000,32,0
2,231123,Homme,27,24000,8,0
2,231124,Femme,37,24000,97,0
2,231125,Femme,24,13000,102,0
2,231126,Homme,35,38000,99,0
2,231127,Femme,32,38000,31,0
2,231128,Femme,28,16000,19,0
2,231129,Femme,44,13000,40,0
2,231130,Femme,26,38000,91,0
2,231131,Femme,24,32000,95,0
2,231132,Homme,32,30000,5,0
2,231133,Homme,29,20000,79,0
2,231134,Femme,50,15000,90,0
2,231135,Homme,39,29000,48,0
2,231136,Femme,50,20000,97,0
2,231137,Femme,27,33000,54,0
2,231138,Femme,41,24000,50,0
2,231139,Femme,25,27000,47,0
2,231140,Homme,45,28000,6,0
2,231141,Homme,45,16000,4,0
2,231142,Homme,22,13000,62,0
2,231143,Homme,32,30000,119,0
2,231144,Femme,26,39000,116,0
2,231145,Homme,22,14000,62,0
2,231146,Homme,47,19000,4,0
2,231147,Homme,24,15000,30,0
2,231148,Femme,49,20000,22,0
2,231149,Homme,19,31000,91,0
2,231150,Femme,43,37000,75,0
2,231151,Homme,32,39000,4,0
2,231152,Femme,27,38000,57,0
2,231153,Homme,29,10000,20,0
2,231154,Femme,40,14000,32,0
2,231155,Femme,44,39000,110,1
2,231156,Homme,36,35000,76,1
2,231157,Homme,27,15000,118,1
2,231158,Femme,32,26000,51,1
2,231159,Femme,26,25000,92,1
2,231160,Homme,22,15000,24,1
2,231161,Femme,26,13000,78,1
2,231162,Femme,46,23000,100,1
2,231163,Femme,33,12000,89,1
2,231164,Homme,29,27000,2,1
2,231165,Homme,26,33000,36,1
2,231166,Femme,50,23000,65,1
2,231167,Homme,31,17000,76,1
2,231168,Homme,49,24000,110,1
2,231169,Homme,47,23000,44,1
2,231170,Femme,20,17000,71,1
2,231171,Homme,47,12000,56,1
2,231172,Homme,38,12000,57,1
2,231173,Femme,38,33000,7,1
2,231174,Homme,42,38000,11,1
2,231175,Femme,37,22000,62,1
2,231176,Homme,32,11000,25,1
2,231177,Homme,30,25000,48,1
2,231178,Femme,37,17000,2,1
2,231179,Femme,34,36000,92,1
2,231180,Homme,46,37000,95,1
2,231181,Femme,21,31000,5,1
2,231182,Femme,28,10000,18,1
2,231183,Homme,34,21000,119,1
2,231184,Homme,37,16000,13,1
2,231185,Femme,50,29000,90,1
2,231186,Femme,41,32000,76,1
2,231187,Homme,20,36000,115,1
2,231188,Femme,20,18000,48,1
2,231189,Homme,49,21000,110,1
2,231190,Homme,27,10000,20,1
2,231191,Femme,25,22000,40,1
2,231192,Femme,26,24000,10,1
2,231193,Homme,47,23000,99,1
2,231194,Homme,29,29000,2,1
2,231195,Homme,22,38000,35,1
2,231196,Femme,45,22000,79,1
2,231197,Homme,49,40000,101,1
2,231198,Femme,25,39000,7,1
2,231199,Femme,21,10000,22,1
2,231200,Femme,28,26000,9,1
2,231201,Homme,46,14000,0,1
2,231202,Homme,24,35000,72,1
2,231203,Homme,36,15000,38,1
2,231204,Femme,42,39000,78,1
2,231205,Femme,36,38000,6,1
2,231206,Femme,47,27000,3,1
2,231207,Homme,24,21000,43,1
2,231208,Homme,20,34000,87,1
2,231209,Femme,25,32000,18,1
2,231210,Femme,21,40000,22,1
2,231211,Femme,31,22000,38,1
2,231212,Homme,40,29000,105,1
2,231213,Homme,41,31000,17,1
2,231214,Homme,49,34000,78,1
2,231215,Homme,49,12000,68,1
2,231216,Homme,49,29000,37,1
2,231217,Femme,47,10000,52,1
2,231218,Homme,31,15000,23,1
2,231219,Femme,36,14000,38,1
2,231220,Femme,43,24000,65,1
2,231221,Homme,28,17000,66,1
2,231222,Femme,36,14000,110,1
2,231223,Homme,40,20000,38,1
2,231224,Homme,31,25000,87,1
2,231225,Homme,40,23000,0,1
2,231226,Homme,38,27000,83,1
2,231227,Femme,37,38000,43,1
2,231228,Homme,29,26000,86,1
2,231229,Femme,44,13000,103,1
2,231230,Homme,23,32000,107,1
2,231231,Femme,18,16000,64,1
2,231232,Femme,39,37000,112,1
2,231233,Femme,49,12000,15,1
2,231234,Homme,18,36000,112,1
2,231235,Femme,25,11000,43,1
2,231236,Femme,45,16000,115,1
2,231237,Homme,28,21000,94,1
2,231238,Homme,20,19000,119,1
2,231239,Femme,50,28000,84,1
2,231240,Homme,19,22000,70,1
2,231241,Femme,45,23000,83,1
2,231242,Homme,21,28000,107,1
2,231243,Homme,35,28000,33,1
2,231244,Femme,39,23000,23,1
2,231245,Homme,23,28000,22,1
2,231246,Homme,40,31000,2,1
2,231247,Femme,38,37000,19,1
2,231248,Homme,33,36000,24,1
2,231249,Homme,45,37000,93,1
2,231250,Femme,43,30000,18,1
2,231251,Homme,50,38000,41,1
2,231252,Homme,26,34000,73,1
2,231253,Homme,34,20000,24,1
2,231254,Homme,41,11000,35,1
2,231255,Homme,33,37000,111,1
2,231256,Homme,29,31000,36,1
2,231257,Femme,34,13000,38,1
2,231258,Femme,20,16000,45,1
2,231259,Homme,21,11000,62,1
2,231260,Homme,31,10000,9,1
2,231261,Femme,43,14000,107,1
2,231262,Femme,39,12000,77,1
2,231263,Homme,44,24000,111,1
2,231264,Homme,50,30000,12,1
2,231265,Homme,34,23000,73,1
2,231266,Homme,33,12000,59,1
2,231267,Femme,45,27000,50,1
2,231268,Homme,47,13000,37,1
2,231269,Homme,21,38000,108,1
2,231270,Femme,38,40000,23,1
2,231271,Femme,43,19000,69,1
2,231272,Femme,45,21000,11,1
2,231273,Femme,19,24000,97,1
2,231274,Homme,27,18000,119,1
2,231275,Homme,44,23000,15,1
2,231276,Homme,24,40000,3,1
2,231277,Femme,32,12000,95,1
2,231278,Femme,36,24000,34,1
2,231279,Femme,41,37000,109,1
2,231280,Femme,21,38000,40,0
2,231281,Homme,28,30000,29,0
2,231282,Homme,46,22000,97,0
2,231283,Homme,18,30000,115,0
2,231284,Femme,23,38000,103,0
2,231285,Femme,20,38000,47,0
2,231286,Homme,36,32000,64,0
2,231287,Homme,49,32000,41,0
2,231288,Homme,30,26000,41,0
2,231289,Femme,24,11000,33,0
2,231290,Femme,26,31000,57,0
2,231291,Femme,19,31000,58,0
2,231292,Homme,30,40000,8,0
2,231293,Homme,45,24000,119,0
2,231294,Femme,21,33000,44,0
2,231295,Homme,20,34000,39,0
2,231296,Femme,19,28000,72,0
2,231297,Femme,31,30000,9,0
2,231298,Femme,40,29000,20,0
2,231299,Homme,35,30000,91,0
2,231300,Homme,28,37000,25,0
2,231301,Femme,21,39000,11,0
2,231302,Femme,36,10000,39,0
2,231303,Femme,32,35000,34,0
2,231304,Homme,40,22000,85,0
2,231305,Femme,19,24000,26,0
2,231306,Homme,42,11000,113,0
2,231307,Homme,36,25000,54,0
2,231308,Homme,20,32000,57,0
2,231309,Femme,28,26000,67,0
2,231310,Homme,35,28000,5,0
2,231311,Femme,30,29000,36,0
2,231312,Femme,43,36000,58,0
2,231313,Homme,44,33000,84,0
2,231314,Femme,20,14000,16,0
2,231315,Femme,28,26000,20,0
2,231316,Femme,47,28000,97,0
2,231317,Homme,29,16000,56,0
2,231318,Homme,45,17000,109,0
2,231319,Homme,24,28000,27,0
2,231320,Femme,24,19000,7,0
2,231321,Femme,43,28000,13,0
2,231322,Femme,33,14000,63,0
2,231323,Femme,18,29000,107,0
2,231324,Homme,30,35000,83,0
2,231325,Homme,48,24000,99,0
2,231326,Homme,50,33000,35,1
2,231327,Femme,20,40000,48,1
2,231328,Femme,47,15000,30,1
2,231329,Homme,46,31000,23,1
2,231330,Femme,49,39000,47,1
2,231331,Homme,45,11000,69,1
2,231332,Femme,45,25000,27,1
2,231333,Femme,28,39000,111,1
2,231334,Homme,18,15000,77,1
2,231335,Femme,38,13000,113,1
2,231336,Femme,47,30000,48,1
2,231337,Homme,24,36000,30,1
2,231338,Femme,42,31000,44,1
2,231339,Femme,19,31000,71,1
2,231340,Homme,40,12000,108,1
2,231341,Femme,18,37000,5,1
2,231342,Homme,41,35000,103,1
2,231343,Homme,43,31000,47,1
2,231344,Homme,23,31000,65,1
2,231345,Femme,28,40000,93,1
2,231346,Homme,35,13000,39,1
2,231347,Homme,24,25000,115,1
2,231348,Femme,21,12000,73,1
2,231349,Homme,26,12000,49,1
2,231350,Femme,36,30000,24,1
2,231351,Homme,35,25000,75,1
2,231352,Femme,45,13000,15,1
2,231353,Femme,28,14000,44,1
2,231354,Femme,30,14000,67,1
2,231355,Femme,36,16000,90,1
2,231356,Homme,25,18000,106,1
2,231357,Homme,18,39000,73,1
2,231358,Femme,36,21000,88,1
2,231359,Femme,45,13000,5,1
2,231360,Homme,35,19000,41,1
2,231361,Femme,48,20000,27,1
2,231362,Homme,29,15000,64,1
2,231363,Femme,29,23000,64,1
2,231364,Femme,21,29000,107,1
2,231365,Homme,43,33000,50,1
2,231366,Homme,37,15000,89,1
2,231367,Homme,38,37000,40,1
2,231368,Homme,30,32000,106,1
2,231369,Femme,42,15000,85,1
2,231370,Femme,30,10000,8,1
2,231371,Homme,46,12000,72,1
2,231372,Homme,46,10000,45,1
2,231373,Femme,31,14000,24,1
2,231374,Femme,48,18000,109,1
2,231375,Femme,45,11000,4,1
2,231376,Femme,19,25000,74,1
2,231377,Homme,47,18000,40,1
2,231378,Homme,19,30000,83,1
2,231379,Femme,40,26000,55,1
2,231380,Femme,40,39000,20,1
2,231381,Femme,28,23000,119,1
2,231382,Homme,27,23000,46,1
2,231383,Homme,50,18000,86,1
2,231384,Homme,35,30000,67,1
2,231385,Homme,35,17000,60,1
2,231386,Homme,24,32000,74,1
2,231387,Homme,40,21000,83,1
2,231388,Homme,32,24000,110,1
2,231389,Homme,30,18000,65,1
2,231390,Femme,21,20000,30,1
2,231391,Homme,25,39000,110,1
2,231392,Femme,33,39000,7,1
2,231393,Homme,35,33000,18,1
2,231394,Femme,48,39000,113,1
2,231395,Homme,33,38000,74,1
2,231396,Homme,41,25000,73,1
2,231397,Femme,45,14000,112,1
2,231398,Homme,42,14000,37,1
2,231399,Homme,35,12000,11,1
2,231400,Homme,26,26000,14,1
2,231401,Femme,45,19000,55,1
2,231402,Femme,41,30000,60,1
2,231403,Femme,23,35000,14,1
2,231404,Femme,34,13000,79,1
2,231405,Femme,23,18000,32,1
2,231406,Femme,48,25000,97,1
2,231407,Femme,38,18000,39,1
2,231408,Homme,25,39000,86,1
2,231409,Homme,35,15000,8,1
2,231410,Femme,18,12000,63,1
2,231411,Femme,20,11000,41,1
2,231412,Femme,36,10000,49,1
2,231413,Homme,45,39000,80,1
2,231414,Homme,24,29000,3,1
2,231415,Femme,24,32000,18,1
2,231416,Homme,34,16000,76,1
2,231417,Homme,32,11000,26,1
2,231418,Homme,36,25000,47,1
2,231419,Femme,37,33000,19,1
2,231420,Femme,25,11000,46,1
2,231421,Homme,20,25000,104,1
2,231422,Homme,42,16000,20,1
2,231423,Homme,32,24000,45,1
2,231424,Femme,49,26000,61,1
2,231425,Homme,45,16000,11,1
2,231426,Homme,19,11000,43,1
2,231427,Homme,37,36000,89,1
2,231428,Homme,31,25000,70,1
2,231429,Femme,37,22000,95,1
2,231430,Homme,40,28000,16,1
2,231431,Homme,43,16000,46,1
2,231432,Homme,28,18000,117,1
2,231433,Homme,20,17000,4,1
2,231434,Homme,46,22000,114,1
2,231435,Femme,19,21000,109,1
2,231436,Homme,18,20000,14,1
2,231437,Femme,38,34000,111,1
2,231438,Femme,46,14000,63,1
2,231439,Homme,36,37000,22,1
2,231440,Homme,19,20000,113,1
2,231441,Homme,37,33000,75,1
2,231442,Homme,42,23000,113,1
2,231443,Homme,25,19000,76,1
2,231444,Homme,39,33000,94,1
2,231445,Femme,36,37000,64,1
2,231446,Homme,45,29000,82,1
2,231447,Homme,39,22000,65,1
2,231448,Femme,47,19000,43,1
2,231449,Femme,30,20000,56,1
2,231450,Homme,25,36000,6,1
2,231451,Femme,21,30000,70,1
2,231452,Homme,41,11000,72,1
2,231453,Femme,38,12000,29,1
2,231454,Homme,48,37000,102,1
2,231455,Homme,41,36000,71,1
2,231456,Homme,30,26000,37,1
2,231457,Femme,35,19000,115,1
2,231458,Femme,43,29000,36,1
2,231459,Femme,43,14000,9,1
2,231460,Femme,42,25000,57,1
2,231461,Homme,29,18000,59,1
2,231462,Femme,31,23000,20,1
2,231463,Femme,36,17000,20,1
2,231464,Femme,46,26000,2,1
2,231465,Homme,46,16000,79,1
2,231466,Femme,41,23000,74,1
2,231467,Homme,30,27000,90,1
2,231468,Homme,20,16000,44,1
2,231469,Homme,46,33000,36,1
2,231470,Femme,27,38000,73,1
2,231471,Femme,39,40000,0,1
2,231472,Homme,29,21000,98,1
2,231473,Femme,21,38000,29,1
2,231474,Femme,18,33000,62,1
2,231475,Homme,27,38000,48,1
2,231476,Femme,42,40000,11,1
2,231477,Homme,39,29000,91,1
2,231478,Homme,30,19000,21,1
2,231479,Homme,35,38000,27,1
2,231480,Homme,28,26000,69,1
2,231481,Homme,38,26000,33,1
2,231482,Femme,18,12000,66,1
2,231483,Homme,34,23000,69,1
2,231484,Homme,27,36000,48,1
2,231485,Femme,41,25000,50,1
2,231486,Homme,50,17000,70,1
2,231487,Femme,45,26000,119,1
2,231488,Femme,18,21000,95,1
2,231489,Femme,32,29000,23,1
2,231490,Femme,37,31000,12,1
2,231491,Femme,44,38000,21,1
2,231492,Femme,31,25000,86,1
2,231493,Homme,36,32000,94,1
2,231494,Femme,49,11000,62,1
2,231495,Femme,43,40000,113,1
2,231496,Homme,47,35000,104,1
2,231497,Homme,28,19000,75,1
2,231498,Femme,37,40000,101,1
2,231499,Femme,39,27000,94,1
2,231500,Homme,37,39000,107,1
